# pack	reading	output	dataset	category
geography	ㄓㄤˉㄏㄨˊㄎㄥˉ	樟湖坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨˊㄕㄢˉㄉㄥˉㄕㄢˉㄎㄡˇ	樟湖山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨˊㄕㄢˉㄓㄨˇㄈㄥˉ	樟湖山主峰	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋ	彰化	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄅㄨˋㄌㄠˇㄑㄩㄢˊ	彰化不老泉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄊㄞˊㄊㄧㄝˇㄙㄨˋㄕㄜˋㄘㄨㄣˉ	彰化台鐵宿舍村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄊㄧㄝˇㄌㄨˋㄧˉㄩㄢˋ	彰化鐵路醫院	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄎㄨㄥˇㄇㄧㄠˋ	彰化孔廟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄒㄧㄢˋㄋㄨㄥˊㄏㄨㄟˋㄉㄨㄥˉㄕˋㄌㄧㄣˊㄔㄤˇ	彰化縣農會東勢林場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄓㄨˊㄊㄤˊㄒㄧㄤˉㄇㄨˋㄇㄧㄢˊㄏㄨㄚˉㄉㄠˋ	彰化竹塘鄉木棉花道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄕˋㄦˊㄊㄨㄥˊㄍㄨㄥˉㄩㄢˊ	彰化市兒童公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄕㄢˉㄌㄧㄠˊㄆㄞˊㄕㄨㄟˇㄍㄢˋㄒㄧㄢˋ	彰化山寮排水幹線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄕㄢˋㄒㄧㄥˊㄔㄜˉㄎㄨˋ	彰化扇形車庫	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄕㄣˊㄕㄜˋ	彰化神社	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄕㄤˉㄧㄝˋㄧㄣˊㄏㄤˊ	彰化商業銀行	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄨㄤˊㄍㄨㄥˉㄕㄥˉㄊㄞˋㄐㄧㄥˇㄍㄨㄢˉㄑㄧㄠˊ	彰化王功生態景觀橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄏㄨㄚˋㄩˊㄍㄤˇ	彰化漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄅㄞˇㄋㄧㄢˊㄍㄨˇㄘㄨㄛˋ	張家百年古厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄍㄨˇㄘㄨㄛˋ	張家古厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄍㄨˇㄘㄨㄛˋㄅㄨˋㄉㄠˋ	張家古厝步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄏㄨㄛˊㄈㄛˊㄕㄜˋㄌㄧˋㄊㄚˇㄊㄚˇㄐㄧˉ	章嘉活佛舍利塔塔蹟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄓㄨㄤˉ	張家莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄐㄧㄚˉㄓㄨㄤˉㄉㄨˋㄐㄧㄚˋㄌㄨˋㄧㄥˊㄓㄨㄥˉㄒㄧㄣˉ	張家莊渡假露營中心	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄑㄧㄠˊ	張橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄓㄡˉㄌㄧㄠˊ	漳州寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕˉㄉㄚˋㄏㄡˋㄕㄢˉㄅㄨˋㄉㄠˋ	彰師大後山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄅㄨˋㄉㄠˋ	樟樹步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄅㄨˋㄉㄠˋㄎㄡˇ	樟樹步道口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄌㄧㄣˊ	樟樹林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄌㄧㄣˊㄅㄨˋㄉㄠˋ	樟樹林步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄍㄡˉ	樟樹溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄏㄨˊ	樟樹湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄒㄧㄡˉㄑㄧˋㄉㄧㄢˇ	樟樹休憩點	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄕㄨㄟˇㄊㄤˊ	樟樹水塘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄦˋㄌㄨˋ	樟樹二路	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄨㄢˉㄉㄧˇ	樟樹灣底	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨˋㄩㄢˊ	樟樹園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄕㄨㄟˇㄌㄨˋㄉㄚˋㄓㄨˊㄒㄧㄤˋ	彰水路大竹巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄖㄣˊㄇㄨˋ	張仁木	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄗㄞˋㄊㄧㄢˉㄐㄧˋㄋㄧㄢˋㄊㄨㄥˊㄒㄧㄤˋ	張再添紀念銅像	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄘㄨㄛˋ	張厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄧㄠˋㄈㄤˊㄧˊㄓˇ	張藥房遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄧㄢˊㄨㄛˉ	張嚴窩	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄨˉ	張屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄨˉㄊㄤˊ	張屋塘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄩˊㄕㄨˋㄧㄥˊㄉㄧˋ	章魚樹營地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄩㄢˊ	樟原	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˉㄩㄢˊㄆㄞˋㄔㄨˉㄙㄨㄛˇㄇㄧㄢˇㄈㄟˋㄌㄨˋㄧㄥˊㄉㄧˋ	樟原派出所免費露營地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˋㄅㄚˉㄉㄡˇ	丈八斗	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄤˋㄓㄤˋㄆㄨˇㄕㄢ	脹脹埔山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄆㄨˇㄌㄧㄠˊ	樟普寮	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄎㄨㄥㄌㄨㄣˊㄕㄢ	樟空倫山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄏㄨˊㄕㄢ	樟湖山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄐㄩˊㄎㄥㄕㄢ	樟桔坑山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄕˊㄌㄧㄡˋㄕㄢ	張十六山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄕˊㄐㄧㄡˇㄕㄢ	張十九山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄤㄕㄢ	樟山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄥˉㄑㄧˋㄏㄨㄛˇㄔㄜˉㄊㄡˊ	蒸氣火車頭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˉㄑㄧˋㄏㄨㄛˇㄔㄜˉㄐㄧㄚˉㄕㄨㄟˇㄊㄚˇ	蒸汽火車加水塔	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄅㄧㄣˉㄩˊㄍㄤˇ	正濱漁港	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄅㄧㄣˉㄩˊㄍㄤˇㄘㄞˇㄏㄨㄥˊㄨˉ	正濱漁港彩虹屋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄇㄣˊ	正門	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄇㄣˊㄎㄡˇ	正門口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄉㄚˋㄐㄧㄥˉㄕㄣˊㄅㄠˇㄌㄟˇ	政大精神堡壘	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄉㄜˊㄒㄧㄤˋ	正德巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄊㄨㄥˇㄌㄧㄥˇ	鄭統領	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄊㄨㄥˇㄌㄨˋㄦˇㄇㄣˊㄊㄧㄢˉㄕㄤˋㄕㄥˋㄇㄨˇㄐㄧˋㄋㄧㄢˋㄅㄟˉ	正統鹿耳門天上聖母紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄍㄨㄞˇ	鄭拐	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄍㄨㄤˉㄈㄨˊㄉㄜˊㄍㄨㄥˉ	政光福德宮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄏㄢˋㄅㄨˋㄉㄠˋ	鄭漢步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄏㄢˋㄐㄧˋㄋㄧㄢˋㄅㄟˉ	鄭漢紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄐㄧㄣˋㄉㄧˋㄓㄞˊㄉㄧˋ	鄭進第宅第	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄑㄧˋㄍㄜˉㄑㄧㄤˊ	正氣歌牆	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄑㄧˋㄑㄧㄢˉㄑㄧㄡˉ	正氣千秋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄒㄧㄣˉㄌㄧˋㄊㄧˇㄊㄧㄥˊㄔㄜˉㄔㄤˇㄓˋㄩㄥˇㄔㄨㄣˉㄍㄨㄛˊㄒㄧㄠˇㄒㄧㄠˇㄐㄧㄥˋ	正心立體停車場志永春國小小徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄓˋㄕㄡˋㄋㄢˋㄓㄜˇㄐㄧˋㄋㄧㄢˋㄍㄨㄥˉㄩㄢˊ	政治受難者紀念公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄔㄥˊㄍㄨㄥˉㄇㄧㄠˋㄅㄨˋㄉㄠˋ	鄭成功廟步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄔㄥˊㄍㄨㄥˉㄇㄧㄠˋㄅㄨˋㄉㄠˋㄉㄥˉㄕㄢˉㄎㄡˇ	鄭成功廟步道登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄔㄥˊㄍㄨㄥˉㄉㄥˉㄌㄨˋㄌㄨˋㄦˇㄇㄣˊㄐㄧˋㄋㄧㄢˋㄅㄟˉ	鄭成功登陸鹿耳門紀念碑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄔㄥˊㄍㄨㄥˉㄉㄥˉㄌㄨˋㄌㄨˋㄦˇㄇㄣˊㄐㄧˋㄋㄧㄢˋㄍㄨㄥˉㄩㄢˊ	鄭成功登陸鹿耳門紀念公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄘㄨㄛˋ	鄭厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄘㄨㄛˋㄌㄨˋㄎㄡˇ	鄭厝路口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄧˋㄉㄧㄠˋㄑㄧㄠˊ	正義吊橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄥˋㄧˋㄐㄧㄝˉ	正義街	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄅㄨˋㄉㄠˋ	主步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄇㄠˊㄧㄚˊ	主毛牙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄇㄨˋㄔˊ	貯木池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄉㄢˋㄘㄠˊ	煮蛋槽	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄎㄥˉㄉㄠˋ	主坑道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄑㄧㄠˊ	渚橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄖㄨˋㄎㄡˇㄧㄥˊㄅㄧㄣˉㄍㄨㄤˇㄔㄤˇ	主入口迎賓廣場	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˇㄘㄨㄛˋㄩㄢˊ	主厝園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄇㄨˇㄏㄨˊ	豬母湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄇㄨˇㄖㄨˇㄎㄥˉ	豬母乳坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄇㄨˇㄘㄨㄛˋ	豬母厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄈㄨˇㄨㄤˊㄧㄝˊㄉㄥˉㄕㄢˉㄎㄡˇ	朱府王爺登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄉㄢˉㄨㄢˉ	朱丹灣	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄉㄨˋㄊㄢˊ	豬肚潭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄉㄨˋㄊㄢˊㄕㄢˉㄅㄨˋㄉㄠˋ	豬肚潭山步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄊㄨˊ	豬屠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄊㄨˊㄍㄡˉ	豬屠溝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄌㄨㄛˊㄐㄧˋㄕˉㄌㄜˋㄩㄢˊ	侏羅紀失樂園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄌㄨㄛˊㄘㄨㄣˉ	珠螺村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄍㄜˉㄆㄧㄥˊ	猪哥坪	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄍㄢˉㄒㄧㄥˊ	豬肝形	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄏㄨˊ	珠湖	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄏㄨˊㄉㄧㄥˇ	豬湖頂	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄏㄨㄛˇㄎㄥˉ	豬火坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄐㄧㄚˉㄓㄨㄤˉ	朱家莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄐㄧㄚˉㄓㄨㄤˉ	豬家莊	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄐㄧㄤˉㄐㄩㄣˉ	朱將軍	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄕㄢˉ	珠山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄕㄢˉㄅㄟˇㄢˉㄧㄥˊㄉㄧˋ	櫧山北鞍營地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄖㄨˊㄏㄜˊㄇㄚˇ	侏儒河馬	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄗ˙ㄕㄢˉ	珠子山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄘㄠˊㄊㄢˊ	豬槽潭	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄘㄠˊㄎㄨˉ	豬槽窟	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄘㄨㄛˋ	朱厝	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄘㄨㄛˋㄌㄨㄣˊ	朱厝崙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄘㄨㄛˋㄒㄧㄤˋ	朱厝巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˉㄨㄟˇㄏㄡˊ	豬尾猴	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄅㄟˇㄌㄧˇ	竹北里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄅㄟˇㄎㄡˇ	竹北口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄅㄟˇㄕˋ	竹北市	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄅㄠˇㄧˊㄓˇ	竹堡遺址	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄆㄧㄥˊㄒㄧㄤˋ	竹坪巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄇㄚˊㄌㄧㄠˊㄕㄢˉ	竹麻寮山	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄇㄧㄠˊㄐㄧㄠˉㄐㄧㄝˋㄅㄧㄠˉㄒㄧㄢˋ	竹苗交界標線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄇㄨˋ	竹墓	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄈㄚˊㄌㄩˋㄙㄜˋㄙㄨㄟˋㄉㄠˋ	竹筏綠色隧道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄉㄨㄥˉ	竹東	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄉㄨㄥˉㄌㄧˇ	竹東里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄉㄨㄥˉㄓㄣˋ	竹東鎮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄉㄨㄥˉㄓㄣˋㄌㄠˇㄖㄣˊㄏㄨㄟˋㄍㄨㄢˇ	竹東鎮老人會館	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄉㄨㄥˉㄧㄝˋㄕˋ	竹東夜市	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄞˊㄕㄨㄤˉㄓˋ	燭台雙峙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄞˊㄕㄨㄤˉㄓˋ	燭臺雙峙	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄞˊㄕㄨㄤˉㄩˇ	燭臺雙嶼	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄡˊㄐㄧㄠˇ	竹頭角	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄡˊㄐㄧㄠˇㄕㄢ	竹頭角山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄊㄡˊㄐㄧㄠˇㄕㄢˉㄉㄥˉㄕㄢˉㄎㄡˇ	竹頭角山登山口	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄡˊㄑㄧˊㄕㄢ	竹頭崎山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄊㄡˊㄕㄢ	竹頭山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄊㄡˊㄕㄢㄒㄧㄈㄥ	竹頭山西峰	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄊㄡˊㄗ˙	竹頭子	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄤˊㄒㄧㄤˉ	竹塘鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄧㄢˊ	竹田	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄧㄢˊㄒㄧㄤˉ	竹田鄉	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄨㄥˊㄎㄥˉ	竹桐坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄊㄨㄥˊㄎㄥˉㄆㄞˊㄕㄨㄟˇ	竹桐坑排水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄋㄢˊ	竹南	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄋㄢˊㄕˉㄉㄧˋ	竹南濕地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄋㄢˊㄕㄥˉㄊㄞˋㄑㄧㄢˊㄐㄧㄣˋㄐㄧˉㄉㄧˋ	竹南生態前進基地	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄋㄩˇㄇㄟˇㄌㄧˋㄕㄥˉㄊㄞˋㄔˊ	竹女美麗生態池	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧˇㄕㄢ	竹里山	rudy-2026.09.03:upstream	geography_history
geography	ㄓㄨˊㄌㄧㄠˊ	竹寮	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄠˊㄆㄞˊㄕㄨㄟˇ	竹寮排水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄠˊㄎㄥˉ	竹寮坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄠˊㄒㄧㄤˋ	竹寮巷	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄠˊㄕㄢˉㄍㄨㄢˉㄍㄨㄤˉㄐㄧㄡˇㄔㄤˇ	竹寮山觀光酒廠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄠˊㄘㄨㄣˉ	竹寮村	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄢˊㄌㄧˇ	竹蓮里	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄢˊㄐㄧㄝˉㄒㄧㄥˊㄖㄣˊㄉㄧˋㄒㄧㄚˋㄉㄠˋ	竹蓮街行人地下道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊ	竹林	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄅㄨˋㄉㄠˋ	竹林步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄈㄨˊㄉㄜˊㄘˊ	竹林福德祠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄎㄥˉ	竹林坑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄎㄥˉㄆㄞˊㄕㄨㄟˇ	竹林坑排水	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄎㄥˉㄆㄞˊㄕㄨㄟˇㄍㄢˋㄒㄧㄢˋ	竹林坑排水幹線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄎㄥˉㄆㄞˊㄕㄨㄟˇㄓˉㄒㄧㄢˋ	竹林坑排水支線	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄑㄧㄢˊ	竹林前	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄒㄧㄠˇㄐㄧㄥˋ	竹林小徑	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄒㄧㄠˇㄑㄧㄠˊ	竹林小橋	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄓㄨˉㄊㄨˊ	竹林豬屠	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄔㄜˉㄓㄢˋ	竹林車站	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄕㄥˉㄊㄞˋㄕˉㄉㄧˋㄍㄨㄥˉㄩㄢˊ	竹林生態濕地公園	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄕㄨㄟˇㄍㄨㄢˇㄅㄨˋㄉㄠˋ	竹林水管步道	rudy-2026.09.03:mcbopomofo-derived	geography_history
geography	ㄓㄨˊㄌㄧㄣˊㄘㄨㄣˉ	竹林村	rudy-2026.09.03:mcbopomofo-derived	geography_history
