# pack	reading	output	source	category
poj	heng-kham2	heng-khám	taihoa:22461	extended_vocabulary
poj	heng-kham2	heng-khám	taihoa:22462	extended_vocabulary
poj	heng-kham2	heng-khám	taihoa:22463	extended_vocabulary
poj	heng-kham2 chat8-chat8	heng-khám cha̍t-cha̍t	itaigi:1250	short_vocabulary
poj	heng-kham2-bah	heng-khám-bah	taihoa:22464	extended_vocabulary
poj	heng-kham2-bah	heng-khám-bah	taihoa:22465	extended_vocabulary
poj	heng-kham2-keh	heng-khám-keh	taihoa:22466	extended_vocabulary
poj	heng-kham2-keh	heng-khám-keh	taihoa:22467	extended_vocabulary
poj	heng-kham2-kut	heng-khám-kut	taihoa:22468	extended_vocabulary
poj	heng-kham2-kut	heng-khám-kut	taihoa:22469	extended_vocabulary
poj	heng-kham2-kut	heng-khám-kut	taihoa:22470	extended_vocabulary
poj	heng-kham2-mng5	heng-khám-mn̂g	taihoa:22471	extended_vocabulary
poj	heng-kham2-moo	heng-khám-mo͘	itaigi:18085	short_vocabulary
poj	heng-khi	heng-khí	taihoa:22472	extended_vocabulary
poj	heng-khi	heng-khí	taihoa:22473	extended_vocabulary
poj	heng-khi	hêng-khì	taihoa:22368	extended_vocabulary
poj	heng-khi2	heng-khí	taihoa:22472	extended_vocabulary
poj	heng-khi2	heng-khí	taihoa:22473	extended_vocabulary
poj	heng-khim	heng-khim	taihoa:22474	extended_vocabulary
poj	heng-khoan	hêng-khoán	taihoa:22369	extended_vocabulary
poj	heng-khoan	hêng-khoán	taihoa:22370	extended_vocabulary
poj	heng-khu	hêng-khū	taihoa:22371	extended_vocabulary
poj	heng-khun ba	hèng-khùn bâ	itaigi:277	short_vocabulary
poj	heng-ki	hêng-kî	taihoa:22372	extended_vocabulary
poj	heng-kian	heng-kiàn	taihoa:22475	extended_vocabulary
poj	heng-kian3	heng-kiàn	taihoa:22475	extended_vocabulary
poj	heng-kiap	hêng-kiap	taihoa:22373	extended_vocabulary
poj	heng-kiong	hêng-kiong	taihoa:22374	extended_vocabulary
poj	heng-kiong	hêng-kiông	taihoa:22375	extended_vocabulary
poj	heng-kiu	hêng-kiú	taihoa:22376	extended_vocabulary
poj	heng-kiu	hêng-kiû	taihoa:22377	extended_vocabulary
poj	heng-koa-kut	heng-kòa-kut	taihoa:22476	extended_vocabulary
poj	heng-koa-kut	heng-kòa-kut	taihoa:22477	extended_vocabulary
poj	heng-koa3-kut	heng-kòa-kut	taihoa:22476	extended_vocabulary
poj	heng-koa3-kut	heng-kòa-kut	taihoa:22477	extended_vocabulary
poj	heng-koan thih-loo	hêng-koàn thih-lō͘	itaigi:18306	short_vocabulary
poj	heng-kok	heng-kok	taihoa:22478	extended_vocabulary
poj	heng-kun	hêng-kun	taihoa:22378	extended_vocabulary
poj	heng-lang	hêng-lâng	taihoa:22379	extended_vocabulary
poj	heng-le	hêng-lé	taihoa:22380	extended_vocabulary
poj	heng-le	hēng-lé	taihoa:22444	extended_vocabulary
poj	heng-le	hēng-lé	taihoa:22445	extended_vocabulary
poj	heng-le-piann	hēng-lé-piáⁿ	taihoa:22446	extended_vocabulary
poj	heng-li	Heng-lī	taihoa:22479	extended_vocabulary
poj	heng-li	hêng-lí	taihoa:22381	extended_vocabulary
poj	heng-li	hêng-lí	taiwanese-basic:1540	everyday_vocabulary
poj	heng-li-siunn	hêng-lí-siuⁿ	taihoa:22382	extended_vocabulary
poj	heng-li-siunn	hêng-lí-siuⁿ	taihoa:22383	extended_vocabulary
poj	heng-li7	Heng-lī	taihoa:22479	extended_vocabulary
poj	heng-liong	heng-liông	taihoa:22480	extended_vocabulary
poj	heng-liong5	heng-liông	taihoa:22480	extended_vocabulary
poj	heng-mau	hêng-māu	taihoa:22384	extended_vocabulary
poj	heng-nga	heng-ngá	itaigi:18271	short_vocabulary
poj	heng-nga2	heng-ngá	itaigi:18271	short_vocabulary
poj	heng-ong	heng-ōng	taihoa:22481	extended_vocabulary
poj	heng-ong	heng-ōng	taihoa:22482	extended_vocabulary
poj	heng-ong	heng-ōng	taihoa:22483	extended_vocabulary
poj	heng-ong7	heng-ōng	taihoa:22481	extended_vocabulary
poj	heng-ong7	heng-ōng	taihoa:22482	extended_vocabulary
poj	heng-ong7	heng-ōng	taihoa:22483	extended_vocabulary
poj	heng-pai	heng-pāi	taihoa:22484	extended_vocabulary
poj	heng-pai	heng-pāi	taihoa:22485	extended_vocabulary
poj	heng-pai	heng-pāi	taihoa:22486	extended_vocabulary
poj	heng-pai7	heng-pāi	taihoa:22484	extended_vocabulary
poj	heng-pai7	heng-pāi	taihoa:22485	extended_vocabulary
poj	heng-pai7	heng-pāi	taihoa:22486	extended_vocabulary
poj	heng-pak	heng-pak	taihoa:22487	extended_vocabulary
poj	heng-pak	heng-pak	taihoa:22488	extended_vocabulary
poj	heng-pan	heng-pān	taihoa:22489	extended_vocabulary
poj	heng-pan7	heng-pān	taihoa:22489	extended_vocabulary
poj	heng-pang	hêng-pâng	taihoa:22385	extended_vocabulary
poj	heng-pau-koo	hēng-pau-ko͘	itaigi:7204	short_vocabulary
poj	heng-pek-pek	hêng-pek-pek	taihoa:22386	extended_vocabulary
poj	heng-peng	heng-peng	taihoa:22490	extended_vocabulary
poj	heng-peng	heng-peng	taihoa:22491	extended_vocabulary
poj	heng-phian	hêng-phiàn	taihoa:22387	extended_vocabulary
poj	heng-phut-phut	hèng-phut-phut	taihoa:22285	extended_vocabulary
poj	heng-phut-phut	hèng-phut-phut	taihoa:22286	extended_vocabulary
poj	heng-phut-phut	hèng-phut-phut	taihoa:22287	extended_vocabulary
poj	heng-phut-phut	hèng-phu̍t-phu̍t	taihoa:22285	extended_vocabulary
poj	heng-phut-phut	hèng-phu̍t-phu̍t	taihoa:22286	extended_vocabulary
poj	heng-phut-phut	hèng-phu̍t-phu̍t	taihoa:22287	extended_vocabulary
poj	heng-pun	hêng-pún	taihoa:22388	extended_vocabulary
poj	heng-put-put	hèng-pu̍t-pu̍t	taihoa:22288	extended_vocabulary
poj	heng-put-put	hèng-pu̍t-pu̍t	taihoa:22289	extended_vocabulary
poj	heng-se	hêng-sè	taihoa:22394	extended_vocabulary
poj	heng-sek	hêng-sek	taihoa:22389	extended_vocabulary
poj	heng-sek	hêng-sek	taihoa:22390	extended_vocabulary
poj	heng-sek	hêng-sek	taiwanese-basic:1542	everyday_vocabulary
poj	heng-sek chu-gi	hêng-sek chú-gī	taiwanese-basic:1543	everyday_vocabulary
poj	heng-seng	heng-sēng	taihoa:22492	extended_vocabulary
poj	heng-seng	hêng-seng	taihoa:22391	extended_vocabulary
poj	heng-seng	hêng-séng	taihoa:22392	extended_vocabulary
poj	heng-seng	hêng-sêng	taihoa:22393	extended_vocabulary
poj	heng-seng7	heng-sēng	taihoa:22492	extended_vocabulary
poj	heng-si	hêng-sì	taihoa:22394	extended_vocabulary
poj	heng-sian	hêng-siān	taihoa:22395	extended_vocabulary
poj	heng-siang	hêng-siāng	taihoa:22396	extended_vocabulary
poj	heng-siann	heng-siaⁿ	itaigi:15900	short_vocabulary
poj	heng-siau	hêng-siau	itaigi:2636	short_vocabulary
poj	heng-siau	hêng-siau	taihoa:22397	extended_vocabulary
poj	heng-siau	hêng-siàu	taihoa:22398	extended_vocabulary
poj	heng-siau	hêng-siàu	taihoa:22399	extended_vocabulary
poj	heng-siau	hêng-siàu	taihoa:22400	extended_vocabulary
poj	heng-sim	hêng-sim	taihoa:22401	extended_vocabulary
poj	heng-siong	hèng-siōng	taihoa:22290	extended_vocabulary
poj	heng-siong	hêng-siong	taihoa:22402	extended_vocabulary
poj	heng-siong	hêng-siông	itaigi:12163	short_vocabulary
poj	heng-siong	hêng-siōng	taihoa:22403	extended_vocabulary
poj	heng-siong	hêng-siōng	taihoa:22404	extended_vocabulary
poj	heng-siong	hêng-siōng	taihoa:22405	extended_vocabulary
poj	heng-siong	hêng-siōng	taihoa:22406	extended_vocabulary
poj	heng-siong-seng	hêng-siông-sèng	itaigi:12162	short_vocabulary
poj	heng-soai	heng-soai	taihoa:22493	extended_vocabulary
poj	heng-soe	heng-soe	taihoa:22494	extended_vocabulary
poj	heng-su	heng-sū	taihoa:22495	extended_vocabulary
poj	heng-su	hèng-sū	taihoa:22291	extended_vocabulary
poj	heng-su	hêng-sú	taihoa:22407	extended_vocabulary
poj	heng-su	hêng-sú	taihoa:22408	extended_vocabulary
poj	heng-su	hêng-sū	taihoa:22409	extended_vocabulary
poj	heng-su	hêng-sū	taihoa:22410	extended_vocabulary
poj	heng-su	hêng-sū	taihoa:22411	extended_vocabulary
poj	heng-su7	heng-sū	taihoa:22495	extended_vocabulary
poj	heng-ta	heng-tà	taihoa:22496	extended_vocabulary
poj	heng-ta3	heng-tà	taihoa:22496	extended_vocabulary
poj	heng-tau	hèng-táu	taihoa:22292	extended_vocabulary
poj	heng-te	heng-tē	taihoa:22497	extended_vocabulary
poj	heng-te7	heng-tē	taihoa:22497	extended_vocabulary
poj	heng-teng	hêng-têng	taihoa:22412	extended_vocabulary
poj	heng-teng	hêng-tēng	itaigi:12160	short_vocabulary
poj	heng-teng-seng	hêng-tēng-sèng	itaigi:12161	short_vocabulary
poj	heng-thai	hêng-thài	taihoa:22413	extended_vocabulary
poj	heng-thai	hêng-thài	taihoa:22414	extended_vocabulary
poj	heng-thau	heng-thâu	taihoa:22498	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22293	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22294	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22295	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22296	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22297	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22298	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22299	extended_vocabulary
poj	heng-thau	hèng-thâu	taihoa:22300	extended_vocabulary
poj	heng-thau	hêng-thâu	taihoa:22415	extended_vocabulary
poj	heng-thau	hêng-thâu	taihoa:22416	extended_vocabulary
poj	heng-thau5	heng-thâu	taihoa:22498	extended_vocabulary
poj	heng-the	hêng-thé	taihoa:22417	extended_vocabulary
poj	heng-the	hêng-thé	taihoa:22418	extended_vocabulary
poj	heng-the	hêng-thé	taihoa:22419	extended_vocabulary
poj	heng-thih	hèng-thi̍h	itaigi:11288	short_vocabulary
poj	heng-thih	hèng-thi̍h	itaigi:19459	short_vocabulary
poj	heng-thit	hèng-thit	taihoa:22301	extended_vocabulary
poj	heng-thong	heng-thong	taihoa:22499	extended_vocabulary
poj	heng-ti	hèng-tì	taihoa:22302	extended_vocabulary
poj	heng-tiok	heng-tio̍k	taihoa:22500	extended_vocabulary
poj	heng-tiok8	heng-tio̍k	taihoa:22500	extended_vocabulary
poj	heng-tiong	heng-tióng	taihoa:22501	extended_vocabulary
poj	heng-tiong-hoe	Heng-tiong-hōe	taihoa:22502	extended_vocabulary
poj	heng-tiong-hoe7	Heng-tiong-hōe	taihoa:22502	extended_vocabulary
poj	heng-tiong2	heng-tióng	taihoa:22501	extended_vocabulary
poj	heng-tit	hēng-tit	taihoa:22447	extended_vocabulary
poj	heng-tiunn	hêng-tiûⁿ	taihoa:22420	extended_vocabulary
poj	heng-toa-piann	hēng-tōa-piáⁿ	taihoa:22448	extended_vocabulary
poj	heng-toan	hêng-toān	taihoa:22421	extended_vocabulary
poj	heng-toann	hēng-tôaⁿ	taihoa:22449	extended_vocabulary
poj	heng-tong	hêng-tông	taihoa:22422	extended_vocabulary
poj	heng-tong	hêng-tōng	taihoa:22424	extended_vocabulary
poj	heng-tong-hi-siat	hêng-tông-hi-siat	taihoa:22423	extended_vocabulary
poj	heng-tong-kho-ki	hêng-tōng-kho-ki	itaigi:16931	short_vocabulary
poj	heng-too	hêng-to͘	taihoa:22425	extended_vocabulary
poj	heng-too	hêng-tô͘	taihoa:22426	extended_vocabulary
poj	heng-too	hêng-tô͘	taihoa:22427	extended_vocabulary
poj	heng-ui	heng-ûi	taihoa:22503	extended_vocabulary
poj	heng-ui	hêng-ui	taihoa:22428	extended_vocabulary
poj	heng-ui	hêng-ui	taihoa:22429	extended_vocabulary
poj	heng-ui	hêng-ûi	taihoa:22430	extended_vocabulary
poj	heng-ui5	heng-ûi	taihoa:22503	extended_vocabulary
poj	heng3	hèng	taihoa:22247	extended_vocabulary
poj	heng3	hèng	taihoa:22248	extended_vocabulary
poj	heng3	hèng	taihoa:22249	extended_vocabulary
poj	heng3	hèng	taihoa:22250	extended_vocabulary
poj	heng3	hèng	taihoa:22251	extended_vocabulary
poj	heng3	hèng	taihoa:22252	extended_vocabulary
poj	heng3 chenn3	hèng chèⁿ	taihoa:22253	extended_vocabulary
poj	heng3 chiah8	hèng chia̍h	taihoa:22254	extended_vocabulary
poj	heng3 chian7	hèng chiān	taihoa:22255	extended_vocabulary
poj	heng3 chinn3	hèng chìⁿ	taihoa:22253	extended_vocabulary
poj	heng3 chit-bi7	hèng chit-bī	taihoa:22256	extended_vocabulary
poj	heng3 chit-loo7	hèng chit-lō͘	taihoa:22257	extended_vocabulary
poj	heng3 chiu2	hèng chiú	taihoa:22258	extended_vocabulary
poj	heng3 hun2-bi7	hèng hún-bī	taihoa:22259	extended_vocabulary
poj	heng3 hun2-bi7	hèng hún-bī	taihoa:22260	extended_vocabulary
poj	heng3 kiau2	hèng kiáu	taihoa:22261	extended_vocabulary
poj	heng3 kong2-oe7	hèng kóng-ōe	taihoa:22262	extended_vocabulary
poj	heng3 kong2-oe7	hèng kóng-ōe	taihoa:22263	extended_vocabulary
poj	heng3 koo-bi7	hèng ko͘-bī	taihoa:22264	extended_vocabulary
poj	heng3 lim	hèng lim	taihoa:22265	extended_vocabulary
poj	heng3 poah8	hèng poa̍h	taihoa:22266	extended_vocabulary
poj	heng3 sio-chiu2	hèng sio-chiú	taihoa:22267	extended_vocabulary
poj	heng3 sng2	hèng sńg	taihoa:22268	extended_vocabulary
poj	heng3 sng2	hèng sńg	taihoa:22269	extended_vocabulary
poj	heng3 sng2	hèng sńg	taihoa:22270	extended_vocabulary
poj	heng3 tak	hèng tak	taihoa:22271	extended_vocabulary
poj	heng3-an	Hèng-an	taihoa:22272	extended_vocabulary
poj	heng3-cha-boo2	hèng-cha-bó͘	taihoa:22275	extended_vocabulary
poj	heng3-cha5-boo2	hèng-châ-bó͘	taihoa:22273	extended_vocabulary
poj	heng3-cha5-boo2	hèng-châ-bó͘	taihoa:22274	extended_vocabulary
poj	heng3-chhap-su7	hèng-chhap-sū	taihoa:22276	extended_vocabulary
poj	heng3-chhih-chhih	hèng-chhih-chhih	taihoa:22277	extended_vocabulary
poj	heng3-chhih-chhih	hèng-chhih-chhih	taihoa:22278	extended_vocabulary
poj	heng3-chhih-chhih	hèng-chhih-chhih	taihoa:22279	extended_vocabulary
poj	heng3-chhih-chhih	hèng-chhih-chhih	taihoa:22280	extended_vocabulary
poj	heng3-chhih-chhih	hèng-chhih-chhih	taihoa:22281	extended_vocabulary
poj	heng3-chhit	hèng-chhit	taihoa:22301	extended_vocabulary
poj	heng3-chhoah-chhoah	hèng-chhoah-chhoah	itaigi:4432	short_vocabulary
poj	heng3-chhu3	hèng-chhù	itaigi:1021	short_vocabulary
poj	heng3-chhu3	hèng-chhù	taihoa:22282	extended_vocabulary
poj	heng3-chhu3	hèng-chhù	taihoa:22283	extended_vocabulary
poj	heng3-chhuh-chhuh	hèng-chhuh-chhuh	taihoa:22277	extended_vocabulary
poj	heng3-chhuh-chhuh	hèng-chhuh-chhuh	taihoa:22278	extended_vocabulary
poj	heng3-chhuh-chhuh	hèng-chhuh-chhuh	taihoa:22279	extended_vocabulary
poj	heng3-chhuh-chhuh	hèng-chhuh-chhuh	taihoa:22280	extended_vocabulary
poj	heng3-chhuh-chhuh	hèng-chhuh-chhuh	taihoa:22281	extended_vocabulary
poj	heng3-hun3-che	hèng-hùn-che	taihoa:22284	extended_vocabulary
poj	heng3-khun3 ba5	hèng-khùn bâ	itaigi:277	short_vocabulary
poj	heng3-phut-phut	hèng-phut-phut	taihoa:22285	extended_vocabulary
poj	heng3-phut-phut	hèng-phut-phut	taihoa:22286	extended_vocabulary
poj	heng3-phut-phut	hèng-phut-phut	taihoa:22287	extended_vocabulary
poj	heng3-phut8-phut8	hèng-phu̍t-phu̍t	taihoa:22285	extended_vocabulary
poj	heng3-phut8-phut8	hèng-phu̍t-phu̍t	taihoa:22286	extended_vocabulary
poj	heng3-phut8-phut8	hèng-phu̍t-phu̍t	taihoa:22287	extended_vocabulary
poj	heng3-put8-put8	hèng-pu̍t-pu̍t	taihoa:22288	extended_vocabulary
poj	heng3-put8-put8	hèng-pu̍t-pu̍t	taihoa:22289	extended_vocabulary
poj	heng3-siong7	hèng-siōng	taihoa:22290	extended_vocabulary
poj	heng3-su7	hèng-sū	taihoa:22291	extended_vocabulary
poj	heng3-tau2	hèng-táu	taihoa:22292	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22293	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22294	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22295	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22296	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22297	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22298	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22299	extended_vocabulary
poj	heng3-thau5	hèng-thâu	taihoa:22300	extended_vocabulary
poj	heng3-thih8	hèng-thi̍h	itaigi:11288	short_vocabulary
poj	heng3-thih8	hèng-thi̍h	itaigi:19459	short_vocabulary
poj	heng3-thit	hèng-thit	taihoa:22301	extended_vocabulary
poj	heng3-ti3	hèng-tì	taihoa:22302	extended_vocabulary
poj	heng5	hêng	taihoa:22303	extended_vocabulary
poj	heng5	hêng	taihoa:22304	extended_vocabulary
poj	heng5	hêng	taihoa:22305	extended_vocabulary
poj	heng5	hêng	taihoa:22306	extended_vocabulary
poj	heng5	hêng	taihoa:22307	extended_vocabulary
poj	heng5	hêng	taihoa:22308	extended_vocabulary
poj	heng5	hêng	taihoa:22309	extended_vocabulary
poj	heng5	hêng	taihoa:22310	extended_vocabulary
poj	heng5	hêng	taihoa:22311	extended_vocabulary
poj	heng5	hêng	taihoa:22312	extended_vocabulary
poj	heng5	hêng	taiwanese-basic:1539	everyday_vocabulary
poj	heng5	hêng	taiwanese-basic:1541	everyday_vocabulary
poj	heng5-an3	hêng-àn	taihoa:22313	extended_vocabulary
poj	heng5-boo5	hêng-bô͘	taihoa:22314	extended_vocabulary
poj	heng5-boo5	hêng-bô͘	taihoa:22315	extended_vocabulary
poj	heng5-bu7-soo2	hêng-bū-só͘	itaigi:12887	short_vocabulary
poj	heng5-bun5	hêng-bûn	taihoa:22316	extended_vocabulary
poj	heng5-cha3	hêng-chà	taihoa:22317	extended_vocabulary
poj	heng5-che3	hêng-chè	taihoa:22318	extended_vocabulary
poj	heng5-chek	hêng-chek	taihoa:22319	extended_vocabulary
poj	heng5-chek	hêng-chek	taihoa:22320	extended_vocabulary
poj	heng5-cheng3	hêng-chèng	taihoa:22321	extended_vocabulary
poj	heng5-cheng3-hoat-inn7	hêng-chèng-hoat-īⁿ	taihoa:22322	extended_vocabulary
poj	heng5-cheng3-inn7	hêng-chèng-īⁿ	itaigi:13597	short_vocabulary
poj	heng5-cheng3-inn7-tiunn2	hêng-chèng-īⁿ-tiúⁿ	itaigi:10945	short_vocabulary
poj	heng5-cheng3-khu	hêng-chèng-khu	taihoa:22323	extended_vocabulary
poj	heng5-chheng	hêng-chheng	taihoa:22324	extended_vocabulary
poj	heng5-chheng	hêng-chheng	taihoa:22325	extended_vocabulary
poj	heng5-chhi3	hêng-chhì	taihoa:22326	extended_vocabulary
poj	heng5-chhia	hêng-chhia	taihoa:22327	extended_vocabulary
poj	heng5-chhia ki3-liok8-khi3	hêng-chhia kì-lio̍k-khì	itaigi:4727	short_vocabulary
poj	heng5-chhia liok8-iann2-ki	hêng-chhia lio̍k-iáⁿ-ki	itaigi:4730	short_vocabulary
poj	heng5-chhiap	hêng-chhiap	taihoa:22328	extended_vocabulary
poj	heng5-chhun	Hêng-chhun	taihoa:22329	extended_vocabulary
poj	heng5-chi2	hêng-chí	taihoa:22330	extended_vocabulary
poj	heng5-chia2	hêng-chiá	taihoa:22331	extended_vocabulary
poj	heng5-chiau3	hêng-chiàu	taihoa:22332	extended_vocabulary
poj	heng5-chin3	hêng-chìn	taihoa:22333	extended_vocabulary
poj	heng5-chinn5	hêng-chîⁿ	taihoa:22334	extended_vocabulary
poj	heng5-chong	hêng-chong	taihoa:22335	extended_vocabulary
poj	heng5-chong7	hêng-chōng	taihoa:22336	extended_vocabulary
poj	heng5-choo2	hêng-chó͘	taihoa:22337	extended_vocabulary
poj	heng5-gek8	hêng-ge̍k	taihoa:22338	extended_vocabulary
poj	heng5-gek8	hêng-ge̍k	taihoa:22339	extended_vocabulary
poj	heng5-gek8	hêng-ge̍k	taihoa:22340	extended_vocabulary
poj	heng5-gek8	hêng-ge̍k	taihoa:22341	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22342	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22343	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22344	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22345	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22346	extended_vocabulary
poj	heng5-gi5	hêng-gî	taihoa:22347	extended_vocabulary
poj	heng5-gim5	hêng-gîm	taihoa:22348	extended_vocabulary
poj	heng5-goan7	hêng-goān	taihoa:22349	extended_vocabulary
poj	heng5-hai5	hêng-hâi	taihoa:22350	extended_vocabulary
poj	heng5-hai5	hêng-hâi	taihoa:22351	extended_vocabulary
poj	heng5-heng5	hêng-hêng	taihoa:22352	extended_vocabulary
poj	heng5-hian3	hêng-hiàn	taihoa:22353	extended_vocabulary
poj	heng5-hiong	hêng-hiong	taihoa:22354	extended_vocabulary
poj	heng5-hiong	hêng-hiong	taihoa:22355	extended_vocabulary
poj	heng5-hiunn	hêng-hiuⁿ	taihoa:22356	extended_vocabulary
poj	heng5-ho7	hêng-hō	taihoa:22357	extended_vocabulary
poj	heng5-hoat	hêng-hoat	taihoa:22358	extended_vocabulary
poj	heng5-hoat8	hêng-hoa̍t	taihoa:22359	extended_vocabulary
poj	heng5-hoe3	hêng-hòe	taihoa:22360	extended_vocabulary
poj	heng5-i	hêng-i	taihoa:22361	extended_vocabulary
poj	heng5-iann2	hêng-iáⁿ	taihoa:22362	extended_vocabulary
poj	heng5-iann2	hêng-iáⁿ	taihoa:22363	extended_vocabulary
poj	heng5-iong5	hêng-iông	taihoa:22364	extended_vocabulary
poj	heng5-iong5	hêng-iông	taiwanese-basic:1544	everyday_vocabulary
poj	heng5-iong5-loo7	hêng-iông-lō͘	itaigi:6746	short_vocabulary
poj	heng5-iong5-su5	hêng-iông-sû	itaigi:13944	short_vocabulary
poj	heng5-iong5-su5	hêng-iông-sû	taiwanese-basic:1545	everyday_vocabulary
poj	heng5-jin5	hêng-jîn	taihoa:22365	extended_vocabulary
poj	heng5-jin5 chhoan-oat-to7	hêng-jîn chhoan-oat-tō	itaigi:2142	short_vocabulary
poj	heng5-keng2	hêng-kéng	taihoa:22366	extended_vocabulary
poj	heng5-keng3	hêng-kèng	taihoa:22367	extended_vocabulary
poj	heng5-khi3	hêng-khì	taihoa:22368	extended_vocabulary
poj	heng5-khoan2	hêng-khoán	taihoa:22369	extended_vocabulary
poj	heng5-khoan2	hêng-khoán	taihoa:22370	extended_vocabulary
poj	heng5-khu7	hêng-khū	taihoa:22371	extended_vocabulary
poj	heng5-ki5	hêng-kî	taihoa:22372	extended_vocabulary
poj	heng5-kiap	hêng-kiap	taihoa:22373	extended_vocabulary
poj	heng5-kiong	hêng-kiong	taihoa:22374	extended_vocabulary
poj	heng5-kiong5	hêng-kiông	taihoa:22375	extended_vocabulary
poj	heng5-kiu2	hêng-kiú	taihoa:22376	extended_vocabulary
poj	heng5-kiu5	hêng-kiû	taihoa:22377	extended_vocabulary
poj	heng5-koan3 thih-loo7	hêng-koàn thih-lō͘	itaigi:18306	short_vocabulary
poj	heng5-kun	hêng-kun	taihoa:22378	extended_vocabulary
poj	heng5-lang5	hêng-lâng	taihoa:22379	extended_vocabulary
poj	heng5-le2	hêng-lé	taihoa:22380	extended_vocabulary
poj	heng5-li2	hêng-lí	taihoa:22381	extended_vocabulary
poj	heng5-li2	hêng-lí	taiwanese-basic:1540	everyday_vocabulary
poj	heng5-li2-siunn	hêng-lí-siuⁿ	taihoa:22382	extended_vocabulary
poj	heng5-li2-siunn	hêng-lí-siuⁿ	taihoa:22383	extended_vocabulary
poj	heng5-mau7	hêng-māu	taihoa:22384	extended_vocabulary
poj	heng5-pang5	hêng-pâng	taihoa:22385	extended_vocabulary
poj	heng5-pek-pek	hêng-pek-pek	taihoa:22386	extended_vocabulary
poj	heng5-phian3	hêng-phiàn	taihoa:22387	extended_vocabulary
poj	heng5-pun2	hêng-pún	taihoa:22388	extended_vocabulary
poj	heng5-se3	hêng-sè	taihoa:22394	extended_vocabulary
poj	heng5-sek	hêng-sek	taihoa:22389	extended_vocabulary
poj	heng5-sek	hêng-sek	taihoa:22390	extended_vocabulary
poj	heng5-sek	hêng-sek	taiwanese-basic:1542	everyday_vocabulary
poj	heng5-sek chu2-gi7	hêng-sek chú-gī	taiwanese-basic:1543	everyday_vocabulary
poj	heng5-seng	hêng-seng	taihoa:22391	extended_vocabulary
poj	heng5-seng2	hêng-séng	taihoa:22392	extended_vocabulary
poj	heng5-seng5	hêng-sêng	taihoa:22393	extended_vocabulary
poj	heng5-si3	hêng-sì	taihoa:22394	extended_vocabulary
poj	heng5-sian7	hêng-siān	taihoa:22395	extended_vocabulary
poj	heng5-siang7	hêng-siāng	taihoa:22396	extended_vocabulary
poj	heng5-siau	hêng-siau	itaigi:2636	short_vocabulary
poj	heng5-siau	hêng-siau	taihoa:22397	extended_vocabulary
poj	heng5-siau3	hêng-siàu	taihoa:22398	extended_vocabulary
poj	heng5-siau3	hêng-siàu	taihoa:22399	extended_vocabulary
poj	heng5-siau3	hêng-siàu	taihoa:22400	extended_vocabulary
poj	heng5-sim	hêng-sim	taihoa:22401	extended_vocabulary
poj	heng5-siong	hêng-siong	taihoa:22402	extended_vocabulary
poj	heng5-siong5	hêng-siông	itaigi:12163	short_vocabulary
poj	heng5-siong5-seng3	hêng-siông-sèng	itaigi:12162	short_vocabulary
poj	heng5-siong7	hêng-siōng	taihoa:22403	extended_vocabulary
poj	heng5-siong7	hêng-siōng	taihoa:22404	extended_vocabulary
poj	heng5-siong7	hêng-siōng	taihoa:22405	extended_vocabulary
poj	heng5-siong7	hêng-siōng	taihoa:22406	extended_vocabulary
poj	heng5-su2	hêng-sú	taihoa:22407	extended_vocabulary
poj	heng5-su2	hêng-sú	taihoa:22408	extended_vocabulary
poj	heng5-su7	hêng-sū	taihoa:22409	extended_vocabulary
poj	heng5-su7	hêng-sū	taihoa:22410	extended_vocabulary
poj	heng5-su7	hêng-sū	taihoa:22411	extended_vocabulary
poj	heng5-teng5	hêng-têng	taihoa:22412	extended_vocabulary
poj	heng5-teng7	hêng-tēng	itaigi:12160	short_vocabulary
poj	heng5-teng7-seng3	hêng-tēng-sèng	itaigi:12161	short_vocabulary
poj	heng5-thai3	hêng-thài	taihoa:22413	extended_vocabulary
poj	heng5-thai3	hêng-thài	taihoa:22414	extended_vocabulary
poj	heng5-thau5	hêng-thâu	taihoa:22415	extended_vocabulary
poj	heng5-thau5	hêng-thâu	taihoa:22416	extended_vocabulary
poj	heng5-the2	hêng-thé	taihoa:22417	extended_vocabulary
