song'jiang	ㄙㄨㄥㄐㄧㄤ	松江	18.0	ㄙㄨㄥˉㄐㄧㄤˉ
song'jiang'sheng	ㄙㄨㄥㄐㄧㄤㄕㄥˇ	松江省	0.0	ㄙㄨㄥˉㄐㄧㄤˉㄕㄥˇ
song'you	ㄙㄨㄥㄧㄡˊ	松油	0.0	ㄙㄨㄥˉㄧㄡˊ
song'tao	ㄙㄨㄥㄊㄠ	松濤	3.0	ㄙㄨㄥˉㄊㄠˉ
song'tao	ㄙㄨㄥㄊㄠˊ	松濤	3.0	ㄙㄨㄥˉㄊㄠˊ
song'jiao'you	ㄙㄨㄥㄐㄧㄠㄧㄡˊ	松焦油	0.0	ㄙㄨㄥˉㄐㄧㄠˉㄧㄡˊ
song'yan	ㄙㄨㄥㄧㄢ	松煙	0.0	ㄙㄨㄥˉㄧㄢˉ
song'tian'sheng'zi	ㄙㄨㄥㄊㄧㄢˊㄕㄥˋㄗˇ	松田聖子	1.0	ㄙㄨㄥˉㄊㄧㄢˊㄕㄥˋㄗˇ
song'ke	ㄙㄨㄥㄎㄜ	松科	0.0	ㄙㄨㄥˉㄎㄜˉ
song'zhu	ㄙㄨㄥㄓㄨˊ	松竹	14.0	ㄙㄨㄥˉㄓㄨˊ
song'zhu'mei	ㄙㄨㄥㄓㄨˊㄇㄟˊ	松竹梅	3.0	ㄙㄨㄥˉㄓㄨˊㄇㄟˊ
song'jie'you	ㄙㄨㄥㄐㄧㄝˊㄧㄡˊ	松節油	0.0	ㄙㄨㄥˉㄐㄧㄝˊㄧㄡˊ
song'jie'you'jing	ㄙㄨㄥㄐㄧㄝˊㄧㄡˊㄐㄧㄥ	松節油精	0.0	ㄙㄨㄥˉㄐㄧㄝˊㄧㄡˊㄐㄧㄥˉ
song'luo'hu	ㄙㄨㄥㄌㄨㄛˊㄏㄨˊ	松羅湖	1.0	ㄙㄨㄥˉㄌㄨㄛˊㄏㄨˊ
song'zhi	ㄙㄨㄥㄓ	松脂	1.0	ㄙㄨㄥˉㄓˉ
song'jiao	ㄙㄨㄥㄐㄧㄠ	松膠	0.0	ㄙㄨㄥˉㄐㄧㄠˉ
song'hua	ㄙㄨㄥㄏㄨㄚ	松花	2.0	ㄙㄨㄥˉㄏㄨㄚˉ
song'hua'jiang	ㄙㄨㄥㄏㄨㄚㄐㄧㄤ	松花江	1.0	ㄙㄨㄥˉㄏㄨㄚˉㄐㄧㄤˉ
song'hua'dan	ㄙㄨㄥㄏㄨㄚㄉㄢˋ	松花蛋	0.0	ㄙㄨㄥˉㄏㄨㄚˉㄉㄢˋ
song'jun	ㄙㄨㄥㄐㄩㄣˋ	松菌	0.0	ㄙㄨㄥˉㄐㄩㄣˋ
song'ye	ㄙㄨㄥㄧㄝˋ	松葉	2.0	ㄙㄨㄥˉㄧㄝˋ
song'liao'ping'yuan	ㄙㄨㄥㄌㄧㄠˊㄆㄧㄥˊㄩㄢˊ	松遼平原	0.0	ㄙㄨㄥˉㄌㄧㄠˊㄆㄧㄥˊㄩㄢˊ
song'zhen	ㄙㄨㄥㄓㄣ	松針	5.0	ㄙㄨㄥˉㄓㄣˉ
song'ban'niu	ㄙㄨㄥㄅㄢˇㄋㄧㄡˊ	松阪牛	0.0	ㄙㄨㄥˉㄅㄢˇㄋㄧㄡˊ
song'ji	ㄙㄨㄥㄐㄧ	松雞	0.0	ㄙㄨㄥˉㄐㄧˉ
song'lei	ㄙㄨㄥㄌㄟˋ	松類	0.0	ㄙㄨㄥˉㄌㄟˋ
song'xiang	ㄙㄨㄥㄒㄧㄤ	松香	0.0	ㄙㄨㄥˉㄒㄧㄤˉ
song'gao	ㄙㄨㄥㄍㄠ	松高	3.0	ㄙㄨㄥˉㄍㄠˉ
song'yu	ㄙㄨㄥㄩˊ	松魚	0.0	ㄙㄨㄥˉㄩˊ
song'shu	ㄙㄨㄥㄕㄨˇ	松鼠	64.0	ㄙㄨㄥˉㄕㄨˇ
song'shu'ke	ㄙㄨㄥㄕㄨˇㄎㄜ	松鼠科	1.0	ㄙㄨㄥˉㄕㄨˇㄎㄜˉ
ban	ㄅㄢˇ	板	3217.0	ㄅㄢˇ
ban'zhong	ㄅㄢˇㄓㄨㄥ	板中	9.0	ㄅㄢˇㄓㄨㄥˉ
ban'xin	ㄅㄢˇㄒㄧㄣˋ	板信	0.0	ㄅㄢˇㄒㄧㄣˋ
ban'er	ㄅㄢˇㄦ	板兒	2.0	ㄅㄢˇㄦˉ
ban'er	ㄅㄢˇㄦˊ	板兒	2.0	ㄅㄢˇㄦˊ
ban'deng	ㄅㄢˇㄉㄥˋ	板凳	55.0	ㄅㄢˇㄉㄥˋ
ban'nan'xian	ㄅㄢˇㄋㄢˊㄒㄧㄢˋ	板南線	10.0	ㄅㄢˇㄋㄢˊㄒㄧㄢˋ
ban'kuai	ㄅㄢˇㄎㄨㄞˋ	板塊	71.0	ㄅㄢˇㄎㄨㄞˋ
ban'kuai'yun'dong	ㄅㄢˇㄎㄨㄞˋㄩㄣˋㄉㄨㄥˋ	板塊運動	1.0	ㄅㄢˇㄎㄨㄞˋㄩㄣˋㄉㄨㄥˋ
ban'bi	ㄅㄢˇㄅㄧˋ	板壁	3.0	ㄅㄢˇㄅㄧˋ
ban'zi	ㄅㄢˇㄗ˙	板子	46.0	ㄅㄢˇㄗ˙
ban'shi	ㄅㄢˇㄕˋ	板式	3.0	ㄅㄢˇㄕˋ
ban'ca	ㄅㄢˇㄘㄚ	板擦	0.0	ㄅㄢˇㄘㄚˉ
ban'fu	ㄅㄢˇㄈㄨˇ	板斧	1.0	ㄅㄢˇㄈㄨˇ
ban'xin'shui'chang	ㄅㄢˇㄒㄧㄣㄕㄨㄟˇㄔㄤˇ	板新水廠	8.0	ㄅㄢˇㄒㄧㄣˉㄕㄨㄟˇㄔㄤˇ
ban'ben	ㄅㄢˇㄅㄣˇ	板本	1.0	ㄅㄢˇㄅㄣˇ
ban'cai	ㄅㄢˇㄘㄞˊ	板材	4.0	ㄅㄢˇㄘㄞˊ
ban'li	ㄅㄢˇㄌㄧˋ	板栗	3.0	ㄅㄢˇㄌㄧˋ
ban'tiao	ㄅㄢˇㄊㄧㄠˊ	板條	10.0	ㄅㄢˇㄊㄧㄠˊ
ban'tiao'xiang	ㄅㄢˇㄊㄧㄠˊㄒㄧㄤ	板條箱	0.0	ㄅㄢˇㄊㄧㄠˊㄒㄧㄤˉ
ban'ji	ㄅㄢˇㄐㄧˊ	板極	0.0	ㄅㄢˇㄐㄧˊ
ban'qiao	ㄅㄢˇㄑㄧㄠˊ	板橋	184.0	ㄅㄢˇㄑㄧㄠˊ
ban'qiao'zhong'xue	ㄅㄢˇㄑㄧㄠˊㄓㄨㄥㄒㄩㄝˊ	板橋中學	0.0	ㄅㄢˇㄑㄧㄠˊㄓㄨㄥˉㄒㄩㄝˊ
ban'qiao'qu	ㄅㄢˇㄑㄧㄠˊㄑㄩ	板橋區	7.0	ㄅㄢˇㄑㄧㄠˊㄑㄩˉ
ban'qiao'guo'zhong	ㄅㄢˇㄑㄧㄠˊㄍㄨㄛˊㄓㄨㄥ	板橋國中	0.0	ㄅㄢˇㄑㄧㄠˊㄍㄨㄛˊㄓㄨㄥˉ
ban'qiao'guo'xiao	ㄅㄢˇㄑㄧㄠˊㄍㄨㄛˊㄒㄧㄠˇ	板橋國小	1.0	ㄅㄢˇㄑㄧㄠˊㄍㄨㄛˊㄒㄧㄠˇ
ban'qiao'di'fang'fa'yuan	ㄅㄢˇㄑㄧㄠˊㄉㄧˋㄈㄤㄈㄚˇㄩㄢˋ	板橋地方法院	4.0	ㄅㄢˇㄑㄧㄠˊㄉㄧˋㄈㄤˉㄈㄚˇㄩㄢˋ
ban'qiao'shi	ㄅㄢˇㄑㄧㄠˊㄕˋ	板橋市	26.0	ㄅㄢˇㄑㄧㄠˊㄕˋ
ban'qiao'dian	ㄅㄢˇㄑㄧㄠˊㄉㄧㄢˋ	板橋店	1.0	ㄅㄢˇㄑㄧㄠˊㄉㄧㄢˋ
ban'qiao'gao'zhong	ㄅㄢˇㄑㄧㄠˊㄍㄠㄓㄨㄥ	板橋高中	5.0	ㄅㄢˇㄑㄧㄠˊㄍㄠˉㄓㄨㄥˉ
ban'zhi	ㄅㄢˇㄓˋ	板滯	0.0	ㄅㄢˇㄓˋ
ban'ya	ㄅㄢˇㄧㄚˊ	板牙	2.0	ㄅㄢˇㄧㄚˊ
ban'qiu	ㄅㄢˇㄑㄧㄡˊ	板球	10.0	ㄅㄢˇㄑㄧㄡˊ
ban'hua	ㄅㄢˇㄏㄨㄚˋ	板畫	0.0	ㄅㄢˇㄏㄨㄚˋ
ban'jie	ㄅㄢˇㄐㄧㄝˊ	板結	3.0	ㄅㄢˇㄐㄧㄝˊ
ban'hu	ㄅㄢˇㄏㄨˊ	板胡	5.0	ㄅㄢˇㄏㄨˊ
ban'zhe'lian	ㄅㄢˇㄓㄜ˙ㄌㄧㄢˇ	板著臉	4.0	ㄅㄢˇㄓㄜ˙ㄌㄧㄢˇ
ban'dang	ㄅㄢˇㄉㄤˋ	板蕩	1.0	ㄅㄢˇㄉㄤˋ
ban'qi	ㄅㄢˇㄑㄧˇ	板起	1.0	ㄅㄢˇㄑㄧˇ
ban'qi'lian	ㄅㄢˇㄑㄧˇㄌㄧㄢˇ	板起臉	0.0	ㄅㄢˇㄑㄧˇㄌㄧㄢˇ
ban'qi'mian'kong	ㄅㄢˇㄑㄧˇㄇㄧㄢˋㄎㄨㄥˇ	板起面孔	0.0	ㄅㄢˇㄑㄧˇㄇㄧㄢˋㄎㄨㄥˇ
ban'che	ㄅㄢˇㄔㄜ	板車	10.0	ㄅㄢˇㄔㄜˉ
ban'jin'gong	ㄅㄢˇㄐㄧㄣㄍㄨㄥ	板金工	0.0	ㄅㄢˇㄐㄧㄣˉㄍㄨㄥˉ
ban'men'dian	ㄅㄢˇㄇㄣˊㄉㄧㄢˋ	板門店	3.0	ㄅㄢˇㄇㄣˊㄉㄧㄢˋ
ban'ya	ㄅㄢˇㄧㄚ	板鴨	1.0	ㄅㄢˇㄧㄚˉ
rong	ㄖㄨㄥˊ	枀	0.0	ㄖㄨㄥˊ
song	ㄙㄨㄥ	枀	0.0	ㄙㄨㄥˉ
ji	ㄐㄧˊ	极	1.0	ㄐㄧˊ
wo	ㄨㄛˋ	枂	0.0	ㄨㄛˋ
yue	ㄩㄝˋ	枂	0.0	ㄩㄝˋ
yun	ㄩㄣˊ	枃	0.0	ㄩㄣˊ
gou	ㄍㄡ	构	0.0	ㄍㄡˉ
ji	ㄐㄧ	枅	0.0	ㄐㄧˉ
mao	ㄇㄠˊ	枆	0.0	ㄇㄠˊ
pi	ㄆㄧˊ	枇	13.0	ㄆㄧˊ
pi'pa	ㄆㄧˊㄆㄚˊ	枇杷	13.0	ㄆㄧˊㄆㄚˊ
pi'pa'gao	ㄆㄧˊㄆㄚˊㄍㄠ	枇杷膏	1.0	ㄆㄧˊㄆㄚˊㄍㄠˉ
pi'pi	ㄆㄧˊㄆㄧˊ	枇枇	0.0	ㄆㄧˊㄆㄧˊ
bi	ㄅㄧˋ	枈	0.0	ㄅㄧˋ
wang	ㄨㄤˇ	枉	174.0	ㄨㄤˇ
wang'shi'xin'ji	ㄨㄤˇㄕˇㄒㄧㄣㄐㄧ	枉使心機	0.0	ㄨㄤˇㄕˇㄒㄧㄣˉㄐㄧˉ
wang'ji'zheng'ren	ㄨㄤˇㄐㄧˇㄓㄥˋㄖㄣˊ	枉己正人	0.0	ㄨㄤˇㄐㄧˇㄓㄥˋㄖㄣˊ
wang'si	ㄨㄤˇㄙˇ	枉死	3.0	ㄨㄤˇㄙˇ
wang'si'gui	ㄨㄤˇㄙˇㄍㄨㄟˇ	枉死鬼	0.0	ㄨㄤˇㄙˇㄍㄨㄟˇ
wang'sha	ㄨㄤˇㄕㄚ	枉殺	0.0	ㄨㄤˇㄕㄚˉ
wang'sha'wu'gu	ㄨㄤˇㄕㄚㄨˊㄍㄨ	枉殺無辜	0.0	ㄨㄤˇㄕㄚˉㄨˊㄍㄨˉ
wang'fa	ㄨㄤˇㄈㄚˇ	枉法	9.0	ㄨㄤˇㄈㄚˇ
wang'fa'cong'si	ㄨㄤˇㄈㄚˇㄘㄨㄥˊㄙ	枉法從私	0.0	ㄨㄤˇㄈㄚˇㄘㄨㄥˊㄙˉ
wang'ran	ㄨㄤˇㄖㄢˊ	枉然	13.0	ㄨㄤˇㄖㄢˊ
wang'yong'xin'ji	ㄨㄤˇㄩㄥˋㄒㄧㄣㄐㄧ	枉用心機	0.0	ㄨㄤˇㄩㄥˋㄒㄧㄣˉㄐㄧˉ
wang'tu'xi'xin	ㄨㄤˇㄊㄨˊㄒㄧˇㄒㄧㄣ	枉突徙薪	0.0	ㄨㄤˇㄊㄨˊㄒㄧˇㄒㄧㄣˉ
wang'fei	ㄨㄤˇㄈㄟˋ	枉費	10.0	ㄨㄤˇㄈㄟˋ
wang'fei'chun'she	ㄨㄤˇㄈㄟˋㄔㄨㄣˊㄕㄜˊ	枉費唇舌	0.0	ㄨㄤˇㄈㄟˋㄔㄨㄣˊㄕㄜˊ
wang'fei'gong'fu	ㄨㄤˇㄈㄟˋㄍㄨㄥㄈㄨ	枉費工夫	0.0	ㄨㄤˇㄈㄟˋㄍㄨㄥˉㄈㄨˉ
wang'fei'gong'fu	ㄨㄤˇㄈㄟˋㄍㄨㄥㄈㄨ˙	枉費工夫	0.0	ㄨㄤˇㄈㄟˋㄍㄨㄥˉㄈㄨ˙
wang'fei'xin'li	ㄨㄤˇㄈㄟˋㄒㄧㄣㄌㄧˋ	枉費心力	0.0	ㄨㄤˇㄈㄟˋㄒㄧㄣˉㄌㄧˋ
wang'fei'xin'ji	ㄨㄤˇㄈㄟˋㄒㄧㄣㄐㄧ	枉費心機	0.0	ㄨㄤˇㄈㄟˋㄒㄧㄣˉㄐㄧˉ
wang'fei'xin'shen	ㄨㄤˇㄈㄟˋㄒㄧㄣㄕㄣˊ	枉費心神	0.0	ㄨㄤˇㄈㄟˋㄒㄧㄣˉㄕㄣˊ
wang'fei'xin'ji	ㄨㄤˇㄈㄟˋㄒㄧㄣㄐㄧˋ	枉費心計	0.0	ㄨㄤˇㄈㄟˋㄒㄧㄣˉㄐㄧˋ
wang'pei'xue'bu	ㄨㄤˇㄆㄟˋㄒㄩㄝˊㄅㄨˋ	枉轡學步	0.0	ㄨㄤˇㄆㄟˋㄒㄩㄝˊㄅㄨˋ
wang'gu	ㄨㄤˇㄍㄨˋ	枉顧	2.0	ㄨㄤˇㄍㄨˋ
ang	ㄤˋ	枊	0.0	ㄤˋ
fang	ㄈㄤ	枋	51.0	ㄈㄤˉ
fang'liao	ㄈㄤㄌㄧㄠˊ	枋寮	29.0	ㄈㄤˉㄌㄧㄠˊ
fang'liao'xiang	ㄈㄤㄌㄧㄠˊㄒㄧㄤ	枋寮鄉	2.0	ㄈㄤˉㄌㄧㄠˊㄒㄧㄤˉ
fang'liao'gao'zhong	ㄈㄤㄌㄧㄠˊㄍㄠㄓㄨㄥ	枋寮高中	0.0	ㄈㄤˉㄌㄧㄠˊㄍㄠˉㄓㄨㄥˉ
fang'shan	ㄈㄤㄕㄢ	枋山	9.0	ㄈㄤˉㄕㄢˉ
fang'shan'xiang	ㄈㄤㄕㄢㄒㄧㄤ	枋山鄉	3.0	ㄈㄤˉㄕㄢˉㄒㄧㄤˉ
fen	ㄈㄣˊ	枌	2.0	ㄈㄣˊ
yi	ㄧˋ	枍	0.0	ㄧˋ
fu	ㄈㄨˊ	枎	0.0	ㄈㄨˊ
nan	ㄋㄢˊ	枏	0.0	ㄋㄢˊ
xi	ㄒㄧ	析	2604.0	ㄒㄧˉ
xi'chu	ㄒㄧㄔㄨ	析出	18.0	ㄒㄧˉㄔㄨˉ
xi'chan	ㄒㄧㄔㄢˇ	析產	0.0	ㄒㄧˉㄔㄢˇ
xi'yi	ㄒㄧㄧˊ	析疑	0.0	ㄒㄧˉㄧˊ
xi'yi	ㄒㄧㄧˋ	析義	0.0	ㄒㄧˉㄧˋ
xi'jie	ㄒㄧㄐㄧㄝˇ	析解	0.0	ㄒㄧˉㄐㄧㄝˇ
hu	ㄏㄨˋ	枑	0.0	ㄏㄨˋ
ya	ㄧㄚˊ	枒	4.0	ㄧㄚˊ
ya'cha	ㄧㄚˊㄔㄚ	枒杈	0.0	ㄧㄚˊㄔㄚˉ
dou	ㄉㄡˇ	枓	1.0	ㄉㄡˇ
xun	ㄒㄩㄣˊ	枔	0.0	ㄒㄩㄣˊ
zhen	ㄓㄣˇ	枕	201.0	ㄓㄣˇ
zhen	ㄓㄣˋ	枕	201.0	ㄓㄣˋ
zhen'zhong'shu	ㄓㄣˇㄓㄨㄥㄕㄨ	枕中書	0.0	ㄓㄣˇㄓㄨㄥˉㄕㄨˉ
zhen'tao	ㄓㄣˇㄊㄠˋ	枕套	2.0	ㄓㄣˇㄊㄠˋ
zhen'jin	ㄓㄣˇㄐㄧㄣ	枕巾	0.0	ㄓㄣˇㄐㄧㄣˉ
zhen'xi	ㄓㄣˇㄒㄧˊ	枕席	0.0	ㄓㄣˇㄒㄧˊ
zhen'xi	ㄓㄣˋㄒㄧˊ	枕席	0.0	ㄓㄣˋㄒㄧˊ
zhen'xi'nan'an	ㄓㄣˋㄒㄧˊㄋㄢˊㄢ	枕席難安	0.0	ㄓㄣˋㄒㄧˊㄋㄢˊㄢˉ
zhen'ge'si'dan	ㄓㄣˋㄍㄜㄙˋㄉㄢˋ	枕戈俟旦	0.0	ㄓㄣˋㄍㄜˉㄙˋㄉㄢˋ
zhen'ge'dai'dan	ㄓㄣˋㄍㄜㄉㄞˋㄉㄢˋ	枕戈待旦	3.0	ㄓㄣˋㄍㄜˉㄉㄞˋㄉㄢˋ
zhen'mu	ㄓㄣˇㄇㄨˋ	枕木	2.0	ㄓㄣˇㄇㄨˋ
zhen'mu'tiao	ㄓㄣˇㄇㄨˋㄊㄧㄠˊ	枕木條	0.0	ㄓㄣˇㄇㄨˋㄊㄧㄠˊ
zhen'liu'shu'shi	ㄓㄣˋㄌㄧㄡˊㄕㄨˋㄕˊ	枕流漱石	0.0	ㄓㄣˋㄌㄧㄡˊㄕㄨˋㄕˊ
zhen'xiang	ㄓㄣˇㄒㄧㄤ	枕箱	0.0	ㄓㄣˇㄒㄧㄤˉ
zhen'zhe	ㄓㄣˋㄓㄜ˙	枕著	1.0	ㄓㄣˋㄓㄜ˙
zhen'jie	ㄓㄣˋㄐㄧㄝˋ	枕藉	1.0	ㄓㄣˋㄐㄧㄝˋ
zhen'zi	ㄓㄣˋㄗ	枕資	0.0	ㄓㄣˋㄗˉ
zhen'bian	ㄓㄣˇㄅㄧㄢ	枕邊	12.0	ㄓㄣˇㄅㄧㄢˉ
zhen'bian'ren	ㄓㄣˇㄅㄧㄢㄖㄣˊ	枕邊人	2.0	ㄓㄣˇㄅㄧㄢˉㄖㄣˊ
zhen'bian'xi'yu	ㄓㄣˇㄅㄧㄢㄒㄧˋㄩˇ	枕邊細語	3.0	ㄓㄣˇㄅㄧㄢˉㄒㄧˋㄩˇ
zhen'bian'yan	ㄓㄣˇㄅㄧㄢㄧㄢˊ	枕邊言	0.0	ㄓㄣˇㄅㄧㄢˉㄧㄢˊ
zhen'tou	ㄓㄣˇㄊㄡˊ	枕頭	82.0	ㄓㄣˇㄊㄡˊ
zhen'tou	ㄓㄣˇㄊㄡ˙	枕頭	82.0	ㄓㄣˇㄊㄡ˙
zhen'tou'tao	ㄓㄣˇㄊㄡˊㄊㄠˋ	枕頭套	3.0	ㄓㄣˇㄊㄡˊㄊㄠˋ
zhen'gu	ㄓㄣˇㄍㄨˇ	枕骨	0.0	ㄓㄣˇㄍㄨˇ
yao	ㄧㄠ	枖	0.0	ㄧㄠˉ
yao	ㄧㄠˇ	枖	0.0	ㄧㄠˇ
lin	ㄌㄧㄣˊ	林	11686.0	ㄌㄧㄣˊ
lin'xia	ㄌㄧㄣˊㄒㄧㄚˋ	林下	25.0	ㄌㄧㄣˊㄒㄧㄚˋ
lin'zhong'bin	ㄌㄧㄣˊㄓㄨㄥㄅㄧㄣ	林中斌	7.0	ㄌㄧㄣˊㄓㄨㄥˉㄅㄧㄣˉ
lin'xiang'neng	ㄌㄧㄣˊㄒㄧㄤˇㄋㄥˊ	林享能	10.0	ㄌㄧㄣˊㄒㄧㄤˇㄋㄥˊ
lin'jia'long	ㄌㄧㄣˊㄐㄧㄚㄌㄨㄥˊ	林佳龍	0.0	ㄌㄧㄣˊㄐㄧㄚˉㄌㄨㄥˊ
lin'jun'xian	ㄌㄧㄣˊㄐㄩㄣˋㄒㄧㄢˋ	林俊憲	0.0	ㄌㄧㄣˊㄐㄩㄣˋㄒㄧㄢˋ
lin'xin'zhang	ㄌㄧㄣˊㄒㄧㄣˋㄓㄤ	林信彰	14.0	ㄌㄧㄣˊㄒㄧㄣˋㄓㄤˉ
lin'xin'yi	ㄌㄧㄣˊㄒㄧㄣˋㄧˋ	林信義	57.0	ㄌㄧㄣˊㄒㄧㄣˋㄧˋ
lin'qian'qi	ㄌㄧㄣˊㄑㄧㄢˋㄑㄧˇ	林倩綺	0.0	ㄌㄧㄣˊㄑㄧㄢˋㄑㄧˇ
lin'nei	ㄌㄧㄣˊㄋㄟˋ	林內	25.0	ㄌㄧㄣˊㄋㄟˋ
lin'nei'xiang	ㄌㄧㄣˊㄋㄟˋㄒㄧㄤ	林內鄉	7.0	ㄌㄧㄣˊㄋㄟˋㄒㄧㄤˉ
lin'quan	ㄌㄧㄣˊㄑㄩㄢˊ	林全	85.0	ㄌㄧㄣˊㄑㄩㄢˊ
lin'guan	ㄌㄧㄣˊㄍㄨㄢˋ	林冠	5.0	ㄌㄧㄣˊㄍㄨㄢˋ
lin'fen	ㄌㄧㄣˊㄈㄣ	林分	2.0	ㄌㄧㄣˊㄈㄣˉ
lin'ze'xu	ㄌㄧㄣˊㄗㄜˊㄒㄩˊ	林則徐	9.0	ㄌㄧㄣˊㄗㄜˊㄒㄩˊ
lin'wu	ㄌㄧㄣˊㄨˋ	林務	134.0	ㄌㄧㄣˊㄨˋ
lin'wu'yuan	ㄌㄧㄣˊㄨˋㄩㄢˊ	林務員	1.0	ㄌㄧㄣˊㄨˋㄩㄢˊ
lin'wu'ju	ㄌㄧㄣˊㄨˋㄐㄩˊ	林務局	108.0	ㄌㄧㄣˊㄨˋㄐㄩˊ
lin'wu'ju'zhang	ㄌㄧㄣˊㄨˋㄐㄩˊㄓㄤˇ	林務局長	10.0	ㄌㄧㄣˊㄨˋㄐㄩˊㄓㄤˇ
lin'qu	ㄌㄧㄣˊㄑㄩ	林區	104.0	ㄌㄧㄣˊㄑㄩˉ
lin'nan'sheng	ㄌㄧㄣˊㄋㄢˊㄕㄥ	林南生	11.0	ㄌㄧㄣˊㄋㄢˊㄕㄥˉ
lin'ka	ㄌㄧㄣˊㄎㄚˇ	林卡	3.0	ㄌㄧㄣˊㄎㄚˇ
lin'kou	ㄌㄧㄣˊㄎㄡˇ	林口	76.0	ㄌㄧㄣˊㄎㄡˇ
lin'kou'qu	ㄌㄧㄣˊㄎㄡˇㄑㄩ	林口區	2.0	ㄌㄧㄣˊㄎㄡˇㄑㄩˉ
lin'kou'fa'dian'chang	ㄌㄧㄣˊㄎㄡˇㄈㄚㄉㄧㄢˋㄔㄤˇ	林口發電廠	1.0	ㄌㄧㄣˊㄎㄡˇㄈㄚˉㄉㄧㄢˋㄔㄤˇ
lin'kou'chang'geng'yi'yuan	ㄌㄧㄣˊㄎㄡˇㄔㄤˊㄍㄥㄧㄩㄢˋ	林口長庚醫院	9.0	ㄌㄧㄣˊㄎㄡˇㄔㄤˊㄍㄥˉㄧˉㄩㄢˋ
lin'you'chang	ㄌㄧㄣˊㄧㄡˋㄔㄤ	林右昌	0.0	ㄌㄧㄣˊㄧㄡˋㄔㄤˉ
lin'zhe'xuan	ㄌㄧㄣˊㄓㄜˊㄒㄩㄢ	林哲瑄	3.0	ㄌㄧㄣˊㄓㄜˊㄒㄩㄢˉ
lin'guo'cheng	ㄌㄧㄣˊㄍㄨㄛˊㄔㄥˊ	林國成	0.0	ㄌㄧㄣˊㄍㄨㄛˊㄔㄥˊ
lin'yuan	ㄌㄧㄣˊㄩㄢˊ	林園	45.0	ㄌㄧㄣˊㄩㄢˊ
lin'yuan'qu	ㄌㄧㄣˊㄩㄢˊㄑㄩ	林園區	3.0	ㄌㄧㄣˊㄩㄢˊㄑㄩˉ
lin'yuan'chang	ㄌㄧㄣˊㄩㄢˊㄔㄤˇ	林園廠	2.0	ㄌㄧㄣˊㄩㄢˊㄔㄤˇ
lin'yuan'xiang	ㄌㄧㄣˊㄩㄢˊㄒㄧㄤ	林園鄉	8.0	ㄌㄧㄣˊㄩㄢˊㄒㄧㄤˉ
lin'yuan'gao'zhong	ㄌㄧㄣˊㄩㄢˊㄍㄠㄓㄨㄥ	林園高中	0.0	ㄌㄧㄣˊㄩㄢˊㄍㄠˉㄓㄨㄥˉ
lin'zai'pei	ㄌㄧㄣˊㄗㄞˋㄆㄟˊ	林在培	4.0	ㄌㄧㄣˊㄗㄞˋㄆㄟˊ
lin'di	ㄌㄧㄣˊㄉㄧˋ	林地	79.0	ㄌㄧㄣˊㄉㄧˋ
lin'chang	ㄌㄧㄣˊㄔㄤˇ	林場	10.0	ㄌㄧㄣˊㄔㄤˇ
lin'zeng'xiang	ㄌㄧㄣˊㄗㄥㄒㄧㄤˊ	林增祥	9.0	ㄌㄧㄣˊㄗㄥˉㄒㄧㄤˊ
lin'huo	ㄌㄧㄣˊㄏㄨㄛˋ	林壑	1.0	ㄌㄧㄣˊㄏㄨㄛˋ
lin'nv	ㄌㄧㄣˊㄋㄩˇ	林女	9.0	ㄌㄧㄣˊㄋㄩˇ
lin'qi	ㄌㄧㄣˊㄑㄧ	林妻	1.0	ㄌㄧㄣˊㄑㄧˉ
lin'mu'si'ji	ㄌㄧㄣˊㄇㄨˇㄙㄐㄧ	林姆斯基	1.0	ㄌㄧㄣˊㄇㄨˇㄙˉㄐㄧˉ
lin'xing	ㄌㄧㄣˊㄒㄧㄥˋ	林姓	56.0	ㄌㄧㄣˊㄒㄧㄥˋ
lin'wei'zhu	ㄌㄧㄣˊㄨㄟㄓㄨˋ	林威助	1.0	ㄌㄧㄣˊㄨㄟˉㄓㄨˋ
lin'xian	ㄌㄧㄣˊㄒㄧㄢˊ	林嫌	13.0	ㄌㄧㄣˊㄒㄧㄢˊ
lin'zi	ㄌㄧㄣˊㄗ˙	林子	37.0	ㄌㄧㄣˊㄗ˙
lin'zi'li	ㄌㄧㄣˊㄗ˙ㄌㄧˇ	林子裡	10.0	ㄌㄧㄣˊㄗ˙ㄌㄧˇ
lin'xue	ㄌㄧㄣˊㄒㄩㄝˊ	林學	17.0	ㄌㄧㄣˊㄒㄩㄝˊ
lin'zhai	ㄌㄧㄣˊㄓㄞˊ	林宅	7.0	ㄌㄧㄣˊㄓㄞˊ
lin'an'wu	ㄌㄧㄣˊㄢㄨˊ	林安梧	3.0	ㄌㄧㄣˊㄢˉㄨˊ
lin'zong'ren	ㄌㄧㄣˊㄗㄨㄥㄖㄣˊ	林宗仁	8.0	ㄌㄧㄣˊㄗㄨㄥˉㄖㄣˊ
lin'yi'jin	ㄌㄧㄣˊㄧˊㄐㄧㄣˇ	林宜瑾	0.0	ㄌㄧㄣˊㄧˊㄐㄧㄣˇ
lin'you'jia	ㄌㄧㄣˊㄧㄡˋㄐㄧㄚ	林宥嘉	8.0	ㄌㄧㄣˊㄧㄡˋㄐㄧㄚˉ
lin'jia	ㄌㄧㄣˊㄐㄧㄚ	林家	90.0	ㄌㄧㄣˊㄐㄧㄚˉ
